#{"t_start": 1677349595.7187839, "env_id": "gym_cell/cg-v0"}
r,l,t
268.716,20,214.641435
269.749,20,214.92749
294.097,20,215.224901
58,20,215.514255
310.4215,20,215.79251
74,20,216.064476
74,20,216.337786
220.1205,20,216.600249
267.6095,20,216.881639
304.8455,20,217.152952
74,20,217.428634
264.8905,20,217.713649
232.5295,20,218.004585
225.769,20,218.276205
256.5225,20,218.560466
62,20,218.820467
298.4325,20,219.100473
229.3025,20,219.35538
74,20,219.622211
74,20,219.903517
68,20,220.168477
251.17,20,220.427844
271.004,20,220.703001
80,20,220.966213
317.6195,20,221.258727
298.6735,20,221.539085
253.2075,20,221.826785
280.9255,20,222.088044
80,20,222.367478
251.9055,20,222.643333
74,20,222.898608
254.0755,20,223.199786
263.01275,20,223.487885
215.986,20,223.764478
262.1125,20,224.039153
236.648,20,224.305741
74,20,224.563574
284.294,20,224.838644
52,20,225.100773
74,20,225.392996
296.62,20,225.674273
227.135,20,225.937923
231.21,20,226.214247
232.1435,20,226.476443
249.7095,20,226.752316
292.4485,20,227.05326
279.743,20,227.330473
248.925,20,227.596212
74,20,227.868207
257.4205,20,228.194003
268.914,20,228.471039
225.8225,20,228.751096
252.276,20,229.027246
80,20,229.312828
333.6985,20,229.606713
286.9205,20,229.894289
249.8295,20,230.177605
74,20,230.477494
309.347,20,230.78088
356.066,20,231.080283
262.203,20,231.368092
295.1645,20,231.660921
80,20,231.92487
300.06975,20,232.199203
302.201,20,232.490358
68,20,232.775448
70,20,233.073825
337.109,20,233.369647
74,20,233.63459
368.4005,20,233.947085
80,20,234.212482
70,20,234.498166
247.4075,20,234.775724
261.86,20,235.054678
290.963,20,235.345874
278.2825,20,235.629384
265.3505,20,235.914612
74,20,236.188431
70,20,236.475435
237.2675,20,236.735011
305.63,20,237.036053
321.6835,20,237.327125
68,20,237.606492
252.9545,20,237.885827
239.879,20,238.168965
279.863,20,238.47845
263.2825,20,238.748531
234.8405,20,239.037874
