#{"t_start": 1678042776.7422516, "env_id": "gym_cell/cg-v0"}
r,l,t
66.5,400,1077.946143
87.0,400,1078.73182
95.6,400,1079.461769
260.4355,400,1080.25666
342.2205,400,1081.066531
90.0,400,1081.848881
82.4,400,1082.584858
93.2,400,1083.554988
91.2,400,1084.477447
89.6,400,1085.764434
-30.8,400,1086.480776
28.0,400,1087.29127
86.9,400,1088.103452
95.5,400,1088.909592
92.5,400,1089.708516
87.0,400,1090.438159
90.9,400,1091.139657
53.8,400,1091.886339
88.2,400,1092.608382
98.4,400,1093.364894
339.101,400,1096.08258
370.8295,400,1097.131723
90.5,400,1098.442508
295.3475,400,1099.285562
90.6,400,1100.097827
85.6,400,1100.857539
-9.2,400,1101.606066
-79.3,400,1102.324119
89.5,400,1103.043406
311.506,400,1103.878729
61.0,400,1104.676308
256.2305,400,1105.473304
93.2,400,1106.297959
94.6,400,1107.640532
309.6065,400,1108.80639
94.3,400,1110.059273
88.9,400,1110.866625
46.8,400,1111.609791
90.1,400,1112.381387
80.1,400,1113.168232
332.423,400,1113.998226
89.8,400,1114.786824
95.8,400,1115.58803
96.2,400,1116.357483
-30.9,400,1117.061491
259.7985,400,1117.809784
94.4,400,1120.571853
276.0615,400,1121.582233
90.5,400,1122.845921
79.9,400,1123.588155
96.2,400,1124.383772
92.8,400,1125.205796
20.7,400,1126.037909
86.6,400,1126.793074
280.0505,400,1127.592853
92.3,400,1128.404706
57.5,400,1129.18978
51.7,400,1129.934632
313.872,400,1130.730864
358.8985,400,1131.739284
276.73825,400,1132.752747
91.1,400,1134.291786
85.9,400,1135.048032
83.7,400,1135.801382
95.4,400,1136.53876
47.1,400,1137.292678
89.5,400,1138.092968
92.0,400,1138.981681
84.9,400,1139.84787
94.4,400,1140.710603
297.0305,400,1141.504455
