#{"t_start": 1676262985.542651, "env_id": "gym_cell/cg-v0"}
r,l,t
-52,20,993.105521
-16,20,993.457498
-40,20,993.802086
-36,20,994.141555
-24,20,994.484847
-32,20,994.831611
-34,20,1004.707921
2,20,1005.061342
-18,20,1005.435737
-32,20,1005.791242
-32,20,1006.149794
-34,20,1006.49495
-32,20,1006.83263
-32,20,1007.181107
-22,20,1007.536387
-32,20,1007.89314
0,20,1008.247025
-48,20,1018.031329
-46,20,1018.37323
-30,20,1018.764463
-42,20,1019.098047
-24,20,1019.461632
-28,20,1019.809481
-66,20,1020.170626
-24,20,1020.506567
-36,20,1020.859386
-22,20,1021.205327
-42,20,1021.561966
-38,20,1031.400279
-4,20,1031.767262
-52,20,1032.1136
-22,20,1032.46466
-32,20,1032.796228
-42,20,1033.15253
-38,20,1033.507098
-38,20,1033.841267
-42,20,1034.195493
-46,20,1034.554744
-40,20,1034.903905
-38,20,1044.56649
-34,20,1044.944645
-42,20,1045.298882
-38,20,1045.637674
-22,20,1045.995695
-36,20,1046.359648
-52,20,1046.712308
2,20,1047.066034
-34,20,1047.420981
-46,20,1047.779474
-36,20,1048.143081
-38,20,1058.102698
-34,20,1058.433944
-38,20,1058.786172
-48,20,1059.135859
-34,20,1059.484516
-42,20,1059.830879
-24,20,1060.165668
-28,20,1060.540671
0,20,1060.89326
-48,20,1061.2308
-54,20,1061.588777
-34,20,1071.425032
-34,20,1071.767607
-38,20,1072.118213
-34,20,1072.479946
-18,20,1072.855304
-42,20,1073.19983
-32,20,1073.533975
-46,20,1073.885374
-8,20,1074.213952
-52,20,1074.5617
-38,20,1074.932235
-14,20,1084.721935
-62,20,1085.084085
-24,20,1085.422439
-18,20,1085.798041
-44,20,1086.14327
-28,20,1086.488048
-14,20,1086.842565
-20,20,1087.188245
-44,20,1087.543405
-2,20,1087.883796
-22,20,1088.241173
-28,20,1098.051549
-2,20,1098.427647
-32,20,1098.789293
-58,20,1099.147219
-50,20,1099.491682
-48,20,1099.855922
-24,20,1100.201494
-60,20,1100.543996
-24,20,1100.916149
-32,20,1101.272085
-28,20,1101.609084
4,20,1111.452624
-42,20,1111.798149
-8,20,1112.161601
-36,20,1112.515023
-38,20,1112.866995
-4,20,1113.212658
-30,20,1113.577778
-18,20,1113.920398
-32,20,1114.272384
-26,20,1114.631675
-54,20,1114.982858
-32,20,1124.688547
-26,20,1125.038312
-42,20,1125.396149
-18,20,1125.773058
-36,20,1126.129227
-26,20,1126.466393
-24,20,1126.832149
-56,20,1127.180589
-2,20,1127.532413
-42,20,1127.892597
-42,20,1128.241384
-38,20,1138.200018
-32,20,1138.550262
-42,20,1138.889012
-28,20,1139.231987
-4,20,1139.580971
-62,20,1139.946829
-32,20,1140.315861
-34,20,1140.676099
