#{"t_start": 1677648278.8125257, "env_id": "gym_cell/cg-v0"}
r,l,t
-25.0,50,157.942754
-25.0,50,158.155964
-25.0,50,158.369243
-25.0,50,158.582941
-25.0,50,158.796494
-25.0,50,159.008931
-25.0,50,159.221845
-25.0,50,159.435206
-25.0,50,159.648785
-25.0,50,159.861438
-25.0,50,160.074649
-25.0,50,160.287686
-25.0,50,160.50024
-25.0,50,160.713046
-25.0,50,160.926148
-25.0,50,161.140337
-25.0,50,161.354026
-25.0,50,161.568003
-25.0,50,161.781106
-25.0,50,161.993556
-25.0,50,162.207303
-25.0,50,162.420805
-25.0,50,162.635432
-25.0,50,162.849161
-25.0,50,163.062952
-25.0,50,163.276792
-25.0,50,163.490304
-25.0,50,163.702415
-25.0,50,163.915887
-25.0,50,164.128772
-25.0,50,164.341014
-25.0,50,164.553457
-25.0,50,164.767059
-25.0,50,164.980012
-25.0,50,165.193001
-25.0,50,165.406376
-25.0,50,165.620426
-25.0,50,165.833352
332.0,50,166.09641
2117.82,50,166.394272
2621.0525,50,166.727056
2717.53,50,168.096468
4425.575,50,168.469332
3015.035,50,168.819949
5240.96,50,169.241091
4628.925,50,169.600786
2220.195,50,169.92674
2356.85,50,170.205189
4219.26,50,170.57204
6215.055,50,170.971211
3181.51,50,171.308349
90.5,50,171.59498
3221.39,50,171.899275
1979.32,50,172.188131
3525.23,50,172.542013
5762.325,50,172.950611
1626.615,50,173.213901
2846.67,50,173.578317
3877.165,50,173.931342
-25.0,50,174.145494
-25.0,50,174.358672
-25.0,50,174.571908
-25.0,50,174.785619
-25.0,50,174.998333
-25.0,50,175.211907
-25.0,50,175.423897
-25.0,50,175.636628
-25.0,50,175.8489
-25.0,50,176.061484
-25.0,50,176.273994
-25.0,50,176.48605
-25.0,50,176.699098
-25.0,50,176.91357
-25.0,50,177.125872
-25.0,50,177.338882
-25.0,50,177.551139
-25.0,50,177.763766
-25.0,50,177.976303
-25.0,50,178.188954
-25.0,50,178.401834
-25.0,50,178.61541
-25.0,50,178.828307
-25.0,50,179.041929
-25.0,50,179.255511
-25.0,50,179.467805
-25.0,50,179.68136
-25.0,50,179.894556
-25.0,50,180.108009
-25.0,50,180.321132
-25.0,50,180.534646
-25.0,50,180.749251
-25.0,50,180.961673
-25.0,50,181.174699
-25.0,50,181.388603
-25.0,50,181.602526
-25.0,50,181.815379
-25.0,50,182.029438
-25.0,50,182.242692
-25.0,50,182.455652
-25.0,50,182.668875
-25.0,50,182.881865
-25.0,50,183.09557
-25.0,50,183.309253
-25.0,50,183.523163
-25.0,50,183.737276
-25.0,50,183.950721
-25.0,50,184.164094
-25.0,50,184.377345
4728.335,50,184.781632
4844.59,50,185.330884
5289.315,50,185.741478
3443.78,50,186.207473
4146.1275,50,186.574495
3443.9925,50,186.918684
4465.25,50,187.338894
4113.135,50,187.72938
2201.965,50,188.063553
2149.705,50,188.363571
3258.0875,50,188.683891
4855.91,50,189.081362
5018.11,50,189.446404
4628.985,50,189.806622
3308.955,50,190.103655
3488.86,50,190.455399
2748.56,50,190.769322
3414.7175,50,191.127019
2453.63,50,191.42806
6276.17,50,191.832593
3474.38,50,192.166451
-25.0,50,192.38026
-25.0,50,192.594647
-25.0,50,192.807306
-25.0,50,193.021734
-25.0,50,193.235846
-25.0,50,193.449953
-25.0,50,193.663434
-25.0,50,193.877214
-25.0,50,194.091213
-25.0,50,194.304193
-25.0,50,194.518122
-25.0,50,194.732077
-25.0,50,194.945698
-25.0,50,195.159882
-25.0,50,195.373892
-25.0,50,195.587022
-25.0,50,195.800622
-25.0,50,196.014924
-25.0,50,196.22909
-25.0,50,196.442523
-25.0,50,196.656224
-25.0,50,196.869812
-25.0,50,197.083817
-25.0,50,197.297853
-25.0,50,197.511778
-25.0,50,197.724806
-25.0,50,197.939399
-25.0,50,198.153608
-25.0,50,198.367
-25.0,50,198.580119
-25.0,50,198.793168
-25.0,50,199.006014
-25.0,50,199.218872
-25.0,50,199.432548
-25.0,50,199.646009
-25.0,50,199.859931
-25.0,50,200.073987
-25.0,50,200.287556
-25.0,50,200.500432
-25.0,50,200.714505
-25.0,50,200.928027
-25.0,50,201.140851
-25.0,50,201.354619
-25.0,50,201.567304
-25.0,50,201.78041
-25.0,50,201.994063
-25.0,50,202.207823
-25.0,50,202.421665
-25.0,50,202.635491
4421.145,50,202.999843
3822.91,50,203.36167
2147.735,50,203.624377
3869.17,50,203.950412
1534.81,50,205.294985
3057.875,50,205.621073
2689.385,50,205.918651
4177.655,50,206.258975
2269.36,50,206.578646
5042.8175,50,207.026508
4840.285,50,207.446905
4140.41,50,207.807976
5060.28,50,208.241382
7216.525,50,208.705623
6396.635,50,209.155483
5948.775,50,209.613492
4308.18,50,209.947338
6603.28,50,210.386214
1470.06,50,210.699795
2270.205,50,210.990388
4572.38,50,211.345763
2950.025,50,211.639943
343.7,50,211.874875
-25.0,50,212.088742
-25.0,50,212.30329
-25.0,50,212.516211
-25.0,50,212.728803
-25.0,50,212.942063
-25.0,50,213.155271
-25.0,50,213.368083
-25.0,50,213.58104
-25.0,50,213.794063
-25.0,50,214.007175
-25.0,50,214.220787
-25.0,50,214.434563
-25.0,50,214.6477
-25.0,50,214.861153
-25.0,50,215.073895
-25.0,50,215.286925
-25.0,50,215.500128
-25.0,50,215.713107
-25.0,50,215.926397
-25.0,50,216.139876
-25.0,50,216.352905
-25.0,50,216.565897
-25.0,50,216.779135
-25.0,50,216.991857
-25.0,50,217.206033
-25.0,50,217.418241
-25.0,50,217.631961
-25.0,50,217.845188
-25.0,50,218.057452
-25.0,50,218.270509
-25.0,50,218.484443
-25.0,50,218.6968
-25.0,50,218.909425
-25.0,50,219.123236
-25.0,50,219.336183
-25.0,50,219.549816
-25.0,50,219.762925
-25.0,50,219.976354
-25.0,50,220.189516
-25.0,50,220.402817
-25.0,50,220.615751
-25.0,50,220.8285
-25.0,50,221.040471
-25.0,50,221.253243
-25.0,50,221.467233
-25.0,50,221.680568
-25.0,50,221.893909
3634.815,50,222.202937
2254.37,50,222.560127
3850.6325,50,222.910377
2148.67,50,223.274243
2600.36,50,223.594508
3526.625,50,223.955093
2506.135,50,224.242347
4467.4625,50,224.622273
59.0,50,224.881737
4038.7875,50,225.218982
1745.06,50,225.570947
3526.19,50,225.967577
1888.41,50,226.27193
2575.035,50,226.584051
3019.68,50,226.941269
5539.24,50,227.360361
3573.665,50,227.696575
3608.175,50,228.064029
3417.6725,50,228.510292
4222.2575,50,228.864149
1944.6775,50,229.12289
1703.9,50,229.422133
1876.915,50,229.730968
2607.22,50,230.031759
4940.7325,50,230.421041
3659.785,50,230.798193
2663.565,50,231.118007
2488.47,50,231.433962
3210.1875,50,231.730645
2241.885,50,232.047788
4295.8675,50,232.455046
4890.845,50,232.821364
2693.7825,50,233.099299
2737.83,50,233.480718
1977.85,50,233.772631
2837.385,50,234.097658
3005.725,50,234.406389
3339.99,50,234.75306
2597.3875,50,235.147576
4394.0525,50,235.538699
2098.055,50,235.809288
3066.0575,50,236.175942
3392.9925,50,236.461755
3310.69,50,236.767413
2993.735,50,237.060037
2912.9425,50,237.378516
2459.08,50,237.645735
2383.795,50,237.992537
427.7,50,238.296775
4000.245,50,238.647872
2508.62,50,238.983524
1818.565,50,239.278967
4119.53,50,239.591938
3001.13,50,239.935437
353.4,50,240.202466
2855.0,50,240.502695
4170.07,50,240.850446
2195.015,50,241.206089
3089.1175,50,241.492411
2935.4,50,241.801918
2129.1,50,242.115855
3131.2625,50,242.467885
5232.02,50,242.89089
2998.665,50,243.22075
3465.475,50,243.564084
4086.995,50,243.9829
2940.085,50,244.342736
1568.44,50,244.657431
2798.555,50,244.982702
2546.94,50,245.283771
1473.53,50,245.668594
2189.055,50,245.954239
2576.435,50,246.299969
5136.48,50,246.679357
3534.13,50,247.030567
3767.305,50,248.432921
4764.995,50,248.883069
1819.3,50,249.187607
4167.2325,50,249.566128
3954.64,50,249.93347
5771.2,50,250.318459
5603.95,50,250.761636
3136.975,50,251.095248
4894.415,50,251.465595
2120.9325,50,251.759632
3475.035,50,252.121153
5995.39,50,252.541316
4084.345,50,253.033928
3315.7175,50,253.405694
3345.07,50,253.80363
-25.0,50,254.020331
-25.0,50,254.235288
-25.0,50,254.449053
-25.0,50,254.662749
-25.0,50,254.87625
-25.0,50,255.089651
-25.0,50,255.303414
-25.0,50,255.516036
-25.0,50,255.728706
-25.0,50,255.941618
-25.0,50,256.154675
-25.0,50,256.368639
-25.0,50,256.582563
-25.0,50,256.79663
-25.0,50,257.010417
-25.0,50,257.224476
-25.0,50,257.438093
-25.0,50,257.651466
-25.0,50,257.865064
-25.0,50,258.078618
-25.0,50,258.292686
-25.0,50,258.506658
-25.0,50,258.721104
-25.0,50,258.935007
-25.0,50,259.149161
-25.0,50,259.363858
-25.0,50,259.577788
-25.0,50,259.792285
-25.0,50,260.005986
-25.0,50,260.220586
-25.0,50,260.434659
-25.0,50,260.64838
-25.0,50,260.861918
-25.0,50,261.075569
-25.0,50,261.289231
-25.0,50,261.502398
-25.0,50,261.715695
-25.0,50,261.929676
