#{"t_start": 1678040164.466175, "env_id": "gym_cell/cg-v0"}
r,l,t
56.0,50,550.873316
76.8,50,551.370878
157.185,50,551.905945
64.8,50,552.388673
50.4,50,552.941128
157.9425,50,553.499278
56.0,50,553.997368
76.8,50,554.44932
60.0,50,555.020914
253.105,50,555.543179
67.2,50,556.066793
339.1775,50,556.593156
235.705,50,557.155804
69.6,50,557.655374
234.4175,50,558.18498
248.28,50,558.765198
152.98,50,559.277901
279.995,50,559.740742
74.4,50,560.233242
278.01,50,560.738364
57.6,50,562.326066
69.6,50,562.777992
76.8,50,563.238141
69.6,50,563.753744
63.2,50,564.270269
58.4,50,564.730383
54.4,50,565.166241
147.8925,50,565.654748
154.9975,50,566.083265
149.8325,50,566.565226
63.2,50,566.949984
76.8,50,567.313912
235.2675,50,567.807913
64.8,50,568.304787
63.2,50,568.753356
63.2,50,569.303718
226.03,50,569.752218
69.6,50,570.207305
159.8525,50,570.709877
68.8,50,571.127366
148.51,50,571.624613
67.2,50,572.078441
62.4,50,572.583102
59.2,50,573.03248
311.685,50,573.57003
282.175,50,574.061225
54.4,50,574.556485
66.4,50,575.025826
74.4,50,575.528394
67.2,50,575.947207
52.8,50,576.46584
53.6,50,577.005075
68.0,50,577.404946
331.9175,50,577.82582
62.4,50,578.316957
66.4,50,578.778267
69.6,50,579.221676
52.8,50,579.639809
55.2,50,580.119948
64.8,50,580.646196
72.8,50,581.063744
52.0,50,581.592062
150.545,50,582.016061
62.4,50,582.488321
63.2,50,582.96927
57.6,50,583.529671
67.2,50,584.058887
59.2,50,584.621403
69.6,50,585.180052
243.7825,50,585.688303
160.37,50,586.240659
74.4,50,586.760236
72.8,50,587.319174
60.0,50,587.849045
265.185,50,588.348213
72.0,50,588.822984
280.225,50,589.324172
240.5425,50,589.796157
270.25,50,590.323988
72.0,50,590.842557
181.74,50,591.351548
68.0,50,591.809478
67.2,50,592.278658
62.4,50,593.868358
69.6,50,594.33718
65.6,50,594.852352
63.2,50,595.291592
79.2,50,595.756431
44.8,50,596.137069
165.945,50,596.591182
69.6,50,597.046876
76.8,50,597.493359
279.975,50,598.010665
74.4,50,598.474993
69.6,50,598.919285
230.8625,50,599.364824
76.8,50,599.718954
67.2,50,600.186378
64.0,50,600.739998
64.8,50,601.305815
257.3475,50,601.829267
62.4,50,602.328638
60.8,50,602.779177
55.2,50,603.360447
62.4,50,603.921913
65.6,50,604.470683
74.4,50,604.913667
215.0275,50,605.413298
67.2,50,605.897532
79.2,50,606.384066
291.72,50,606.860702
