#{"t_start": 1677041101.8486943, "env_id": "gym_cell/cg-v0"}
r,l,t
219.736,20,257.651642
58,20,257.945317
276.655,20,258.258411
380.074,20,258.566496
232.9115,20,258.860243
263.478,20,259.152245
246.377,20,259.466639
249.412,20,259.752544
78,20,260.024127
273.423,20,260.321788
225.518,20,260.631423
290.582,20,260.97455
304.732,20,261.263782
278.16,20,261.587698
226.274,20,261.881121
226.1755,20,262.169726
247.5705,20,262.473046
232.7285,20,262.724577
256.46425,20,263.039046
229.342,20,263.371884
255.5105,20,263.685783
275.6455,20,263.983938
296.35725,20,264.309798
312.5575,20,264.619956
68,20,264.905146
332.565,20,265.257324
297.462,20,265.551693
264.049,20,265.861487
78,20,266.188803
242.0435,20,266.495319
256.9315,20,266.810522
267.9205,20,267.109344
70,20,267.387911
231.314,20,267.709371
80,20,268.00601
68,20,268.295417
48,20,268.604619
54,20,268.878135
74,20,269.162881
295.77,20,269.469825
74,20,269.772336
274.26075,20,270.099905
293.118,20,270.392505
64,20,270.659453
247.268,20,270.933086
240.5955,20,271.259941
234.501,20,271.546878
306.9135,20,271.872027
68,20,272.170965
62,20,272.47882
74,20,272.759418
68,20,273.045162
325.5865,20,273.323203
241.032,20,273.622897
58,20,273.901328
64,20,274.166554
254.8465,20,274.452689
289.22675,20,274.756409
240.1285,20,275.039753
78,20,275.321486
68,20,275.616957
303.245,20,275.93998
233.227,20,276.246464
58,20,276.529076
275.144,20,276.827272
228.998,20,277.118976
74,20,277.423321
80,20,277.713793
62,20,277.992736
68,20,278.282173
331.9065,20,278.609935
248.7385,20,278.94519
340.723,20,279.262008
312.6645,20,279.567994
74,20,279.872144
263.851,20,280.212256
226.664,20,281.59838
276.76,20,281.927001
64,20,282.203413
279.71,20,282.490311
64,20,282.790548
80,20,283.079237
236.0175,20,283.352587
316.9125,20,283.65802
248.941,20,283.945719
64,20,284.222795
282.674,20,284.532793
256.07225,20,284.822329
237.838,20,285.108356
80,20,285.410555
251.6385,20,285.706087
266.9905,20,285.990103
310.9805,20,286.308929
251.4385,20,286.581901
378.4325,20,286.870955
74,20,287.154137
84,20,287.459366
68,20,287.737726
238.356,20,288.01324
247.56,20,288.272136
62,20,288.553861
295.917,20,288.857734
373.001,20,289.193517
70,20,289.468815
319.736,20,289.77095
408.49825,20,290.105251
284.938,20,290.405739
296.1815,20,290.71121
300.3645,20,291.034353
78,20,291.312571
149.10275,20,291.601497
282.4775,20,291.926047
266.1415,20,292.193801
239.6015,20,292.484511
285.601,20,292.821438
70,20,293.103979
255.9875,20,293.389937
279.2515,20,293.683846
273.499,20,293.971886
78,20,294.271237
80,20,294.555507
241.7065,20,294.865537
64,20,295.135113
348.117,20,295.458487
313.719,20,295.777209
74,20,296.065969
68,20,296.344838
313.244,20,296.643616
291.366,20,296.957207
219.044,20,297.233107
327.6285,20,297.553584
68,20,297.864496
228.2485,20,298.18069
301.45675,20,298.507425
227.518,20,298.789106
157.0075,20,299.095297
361.794,20,299.422443
223.419,20,299.718044
285.586,20,299.990136
64,20,300.271028
277.0845,20,300.593742
233.262,20,300.907306
68,20,301.17642
370.019,20,301.504559
74,20,301.779756
74,20,302.081858
38,20,302.345408
279.7905,20,302.663183
74,20,302.950087
252.028,20,303.234423
273.421,20,303.545053
243.9655,20,303.831838
274.86075,20,304.144649
309.305,20,304.472119
235.44775,20,304.765568
342.972,20,305.116188
80,20,305.384907
259.4055,20,305.679949
74,20,305.960712
123.85175,20,306.22946
276.768,20,306.540365
293.399,20,306.847758
269.9245,20,307.157656
68,20,307.441301
74,20,307.707412
289.8725,20,308.015176
341.1405,20,308.329956
253.0295,20,308.632243
274.693,20,308.929137
246.2835,20,309.200842
58,20,309.476342
290.838,20,309.746944
322.2465,20,310.03252
240.379,20,310.312579
259.0905,20,310.603328
281.769,20,310.914123
338.646,20,311.242265
303.112,20,311.543221
256.65525,20,311.813336
58,20,313.231159
303.77675,20,313.548546
323.0245,20,313.85253
